Number_of_Companies_Worked,Job_Involvement,Monthly_Income,Job_Role_Manager,Performance_Rating,Years_at_Company,Years_in_Current_Role,Average_Hours_Worked_Per_Week,Marital_Status_Married,Job_Satisfaction,Years_Since_Last_Promotion,Relationship_with_Manager,Age,Job_Level,Absenteeism,Training_Hours_Last_Year,Work_Life_Balance,Department_Marketing,Work_Environment_Satisfaction,Department_HR,Distance_From_Home,Hourly_Rate,Job_Role_Assistant,Project_Count,Gender,Attrition
-1.294002321894405,-1.306967271047277,-0.559959795865745,2.2209328274772404,1.5398554653848402,1.8006418046600192,-0.6103281540621848,-0.9049572474281254,1.726155303924601,0.09687005384074697,0.256752707298594,1.5683643619097056,0.41379999984968774,1.6224670603988633,0.13378468645963287,0.23695254275726957,1.5579580103182737,-0.41751808339677493,-0.32819478830064475,-0.39243017463119095,-1.1407082325168467,1.391188459797859,-0.47820382440342485,-1.1702314770492896,1.2115183654913824,0
-1.294002321894405,-0.3536191354057187,0.1678345421833194,-0.45026125402266265,-0.35184202321365154,-1.243033920981618,-0.6103281540621848,-1.0283850445405764,-0.5793221488972585,0.09687005384074697,-0.8513500698957158,-1.279422362619704,0.5989501234808038,-0.6477008778910317,0.8711033372207189,0.5974443684143352,1.5579580103182737,2.3951058403611287,1.5576733795471818,-0.39243017463119095,-0.16731023624202884,0.7624025672926623,-0.47820382440342485,-0.7563110973610785,-0.825410516657259,0
0.5964505043416162,-1.306967271047277,-1.7059095131190083,2.2209328274772404,1.5398554653848402,0.1519841199374658,1.7630713682700134,0.0824651294714827,-0.5793221488972585,0.09687005384074697,-0.8513500698957158,-0.33016012110990084,0.6915251852963619,0.8657444143022317,1.6084219879818047,-0.1595884654655026,0.6066848008441649,-0.41751808339677493,1.5576733795471818,-0.39243017463119095,-1.4402153082937137,0.09169761528711934,-0.47820382440342485,-1.5841518567375006,1.2115183654913824,0
-0.3487759087763944,1.553077135877398,-0.3841305583662233,2.2209328274772404,-1.2976907675128975,-1.243033920981618,0.18080502004854795,1.3167431005959929,1.726155303924601,0.09687005384074697,-1.5900852546919224,0.6191021203999024,-0.41937555649033464,-1.4044235239876635,-1.340852615062539,-0.3398343782940354,0.6066848008441649,2.3951058403611287,1.5576733795471818,-0.39243017463119095,0.13219683953483816,-1.2497122887239667,-0.47820382440342485,0.4854500417035546,-0.825410516657259,0
0.5964505043416162,0.5997290002358396,1.1332635225606238,-0.45026125402266265,-1.2976907675128975,-1.6234933866868224,1.7630713682700134,-0.2878182618658704,-0.5793221488972585,0.09687005384074697,-1.2207176622938192,-0.33016012110990084,-0.5119506183058927,1.6224670603988633,-0.05054497623063863,0.9579361940714007,-1.295861618104053,-0.41751808339677493,-0.32819478830064475,-0.39243017463119095,-0.8412011567399796,-1.2077932292236202,-0.47820382440342485,0.4854500417035546,-0.825410516657259,0
-0.3487759087763944,-0.3536191354057187,-0.049402276769105934,-0.45026125402266265,1.5398554653848402,-1.116214099079883,1.4993603102331023,1.563598694820895,1.726155303924601,0.8510053076223609,-0.11261488509950927,1.5683643619097056,-1.6228513600925891,0.8657444143022317,0.5024440118401758,-0.7724245690825141,-0.3445884086299441,2.3951058403611287,-1.271128872224558,-0.39243017463119095,1.70460898736339,-1.375469467225006,2.091158516449619,-0.7563110973610785,-0.825410516657259,1
0.5964505043416162,1.553077135877398,0.7628390500558309,-0.45026125402266265,1.5398554653848402,1.6738219827582843,-0.6103281540621848,-1.2752406387654787,1.726155303924601,0.8510053076223609,1.364855484492904,0.6191021203999024,1.5247007416363842,0.10902176820560004,-0.972193289681996,-0.3398343782940354,-1.295861618104053,-0.41751808339677493,-1.271128872224558,-0.39243017463119095,-0.16731023624202884,-1.082036050722581,-0.47820382440342485,-1.5841518567375006,1.2115183654913824,1
-0.3487759087763944,0.5997290002358396,1.006389061163057,-0.45026125402266265,0.5940067210855943,-0.35529516766947367,-0.8740392120990956,1.3167431005959929,-0.5793221488972585,1.6051405614039749,-0.8513500698957158,-0.33016012110990084,-1.252551112830357,1.6224670603988633,0.6867736745304474,1.2463296545970532,1.5579580103182737,-0.41751808339677493,1.5576733795471818,-0.39243017463119095,0.6563342221443554,-1.082036050722581,-0.47820382440342485,-1.1702314770492896,-0.825410516657259,1
0.5964505043416162,-1.306967271047277,0.4560557864835795,2.2209328274772404,0.5940067210855943,1.5470021608565494,0.44451607808545884,1.440170897708444,-0.5793221488972585,0.09687005384074697,0.6261202996966972,1.5683643619097056,0.04349975258745557,-1.4044235239876635,-0.972193289681996,-0.1595884654655026,1.5579580103182737,2.3951058403611287,-1.271128872224558,-0.39243017463119095,-0.6165708499073294,-0.4951692177177308,-0.47820382440342485,-1.5841518567375006,-0.825410516657259,0
-1.294002321894405,-0.3536191354057187,-0.8414497584519862,2.2209328274772404,-1.2976907675128975,-0.2284753457677388,-1.6651723862098282,-1.6455240301028315,1.726155303924601,-0.657265199940867,0.256752707298594,1.5683643619097056,-1.0674009891992409,0.8657444143022317,-0.7878636269917246,-0.9166212993453403,-0.3445884086299441,-0.41751808339677493,-1.271128872224558,-0.39243017463119095,0.6563342221443554,0.13361667478746578,-0.47820382440342485,-0.7563110973610785,-0.825410516657259,0
-1.294002321894405,-0.3536191354057187,-1.3093758266931728,2.2209328274772404,0.5940067210855943,-0.2284753457677388,-0.34661709602527385,0.6996041150337379,1.726155303924601,0.8510053076223609,-0.8513500698957158,-0.33016012110990084,1.7098508652675004,0.8657444143022317,0.31811434914990433,-1.7097033157908847,-1.295861618104053,-0.41751808339677493,1.5576733795471818,-0.39243017463119095,0.43170391531170516,0.2593738532885051,-0.47820382440342485,-0.7563110973610785,1.2115183654913824,0
-1.294002321894405,0.5997290002358396,1.5442796635832876,-0.45026125402266265,0.5940067210855943,1.5470021608565494,-0.08290603798836294,-1.0283850445405764,-0.5793221488972585,0.8510053076223609,-0.4819824774976126,0.6191021203999024,-0.23422543285921857,-0.6477008778910317,-1.709511940443082,-0.7363753865168076,1.5579580103182737,2.3951058403611287,0.6147392956232685,-0.39243017463119095,-0.24218700518624559,1.3492694002975125,-0.47820382440342485,-1.5841518567375006,-0.825410516657259,0
-1.294002321894405,1.553077135877398,1.4498377413532662,2.2209328274772404,-1.2976907675128975,0.7860832294461402,1.7630713682700134,-1.1518128416530276,1.726155303924601,1.6051405614039749,-0.11261488509950927,-1.279422362619704,-1.530276298277031,1.6224670603988633,-0.4192043016111816,1.2823788371627598,1.5579580103182737,-0.41751808339677493,1.5576733795471818,-0.39243017463119095,-1.5150920772379304,1.5588646977992446,-0.47820382440342485,1.3132908010799766,-0.825410516657259,1
0.5964505043416162,1.553077135877398,-1.3342611712116665,-0.45026125402266265,1.5398554653848402,1.2933625170530796,-0.34661709602527385,0.20589292658393374,-0.5793221488972585,0.8510053076223609,-1.2207176622938192,-0.33016012110990084,0.41379999984968774,-1.4044235239876635,-1.5251822777528106,-1.7457524983565913,1.5579580103182737,-0.41751808339677493,1.5576733795471818,-0.39243017463119095,-1.2155850014610634,-1.0401169912222346,2.091158516449619,0.8993704213917657,-0.825410516657259,0
1.5416769174596268,-0.3536191354057187,1.6976712953694133,-0.45026125402266265,0.5940067210855943,-0.10165552386600395,1.2356492521961915,1.193315303483542,1.726155303924601,-1.411400453722481,0.9954878920948006,1.5683643619097056,-0.6045256801214507,0.10902176820560004,-0.4192043016111816,-1.4934082203966452,-0.3445884086299441,-0.41751808339677493,-1.271128872224558,2.5482240272165817,-0.5416940809631126,1.3492694002975125,2.091158516449619,0.4854500417035546,1.2115183654913824,0
-0.3487759087763944,1.553077135877398,-1.359962428665193,2.2209328274772404,-0.35184202321365154,0.5324435856426705,0.7082271361223698,0.8230319121461889,1.726155303924601,0.8510053076223609,0.6261202996966972,0.6191021203999024,-1.0674009891992409,-0.6477008778910317,0.13378468645963287,0.2730017253229761,0.6066848008441649,-0.41751808339677493,1.5576733795471818,-0.39243017463119095,-0.31706377413046233,-1.3335504077246596,-0.47820382440342485,0.8993704213917657,-0.825410516657259,1
-1.294002321894405,-0.3536191354057187,1.6993031212394785,-0.45026125402266265,-0.35184202321365154,0.02516429803573093,0.18080502004854795,-1.5220962329903807,1.726155303924601,-1.411400453722481,1.364855484492904,1.5683643619097056,0.5063750616652458,1.6224670603988633,-1.1565229523722675,-1.6736541332251782,0.6066848008441649,-0.41751808339677493,-1.271128872224558,-0.39243017463119095,1.4799786805307398,1.2654312812968196,-0.47820382440342485,-1.1702314770492896,-0.825410516657259,0
-0.3487759087763944,-0.3536191354057187,-1.7189641200795296,-0.45026125402266265,1.5398554653848402,0.7860832294461402,0.9719381941592806,-1.5220962329903807,-0.5793221488972585,1.6051405614039749,0.9954878920948006,-1.279422362619704,-1.7154264219081472,-1.4044235239876635,1.2397626626012619,0.777690281242868,1.5579580103182737,-0.41751808339677493,0.6147392956232685,-0.39243017463119095,-1.4402153082937137,0.5108882102905837,-0.47820382440342485,1.3132908010799766,1.2115183654913824,0
-1.294002321894405,-0.3536191354057187,-1.5637366841895808,-0.45026125402266265,-1.2976907675128975,-1.4966735647850875,0.18080502004854795,0.0824651294714827,-0.5793221488972585,-1.411400453722481,0.6261202996966972,-1.279422362619704,-0.04907530922810247,-0.6477008778910317,0.5024440118401758,-1.1329163947395797,-0.3445884086299441,-0.41751808339677493,-0.32819478830064475,2.5482240272165817,1.4051019115865229,-1.6689028837274311,-0.47820382440342485,0.8993704213917657,1.2115183654913824,0
-1.294002321894405,0.5997290002358396,1.4941010180787837,-0.45026125402266265,-1.2976907675128975,-0.7357546333746783,-0.6103281540621848,0.8230319121461889,-0.5793221488972585,-0.657265199940867,1.364855484492904,1.5683643619097056,0.6915251852963619,-1.4044235239876635,-0.23487463892091012,1.2463296545970532,-1.295861618104053,-0.41751808339677493,-0.32819478830064475,2.5482240272165817,0.28195037742327167,1.475026578798552,-0.47820382440342485,-1.5841518567375006,-0.825410516657259,0
0.5964505043416162,0.5997290002358396,-1.213098100359328,-0.45026125402266265,-0.35184202321365154,1.2933625170530796,1.4993603102331023,0.0824651294714827,1.726155303924601,0.8510053076223609,1.7342230768910072,-0.33016012110990084,-1.252551112830357,-1.4044235239876635,-0.23487463892091012,-1.3131623075681125,1.5579580103182737,-0.41751808339677493,-1.271128872224558,2.5482240272165817,-0.46681731201889587,-1.1239551102229275,-0.47820382440342485,1.3132908010799766,-0.825410516657259,1
-1.294002321894405,-0.3536191354057187,0.5082742143256648,2.2209328274772404,0.5940067210855943,-0.6089348114729435,1.2356492521961915,-1.0283850445405764,-0.5793221488972585,-0.657265199940867,-0.11261488509950927,-1.279422362619704,-1.159976051014799,-0.6477008778910317,-1.1565229523722675,-1.7818016809222978,-0.3445884086299441,2.3951058403611287,1.5576733795471818,-0.39243017463119095,1.6297322184191732,-1.4173885267253525,-0.47820382440342485,0.8993704213917657,-0.825410516657259,0
0.5964505043416162,-1.306967271047277,0.9433597869317899,-0.45026125402266265,-1.2976907675128975,1.8006418046600192,1.4993603102331023,0.5761763179212868,-0.5793221488972585,0.09687005384074697,-0.8513500698957158,1.5683643619097056,1.339550618005268,-0.6477008778910317,0.8711033372207189,-1.0968672121738732,1.5579580103182737,-0.41751808339677493,1.5576733795471818,-0.39243017463119095,1.0307180668654392,1.0558359837950875,2.091158516449619,-1.1702314770492896,1.2115183654913824,0
-1.294002321894405,-1.306967271047277,-1.214525947995635,2.2209328274772404,0.5940067210855943,-0.9893942771781481,-0.8740392120990956,-0.2878182618658704,1.726155303924601,1.6051405614039749,0.256752707298594,-1.279422362619704,-0.6045256801214507,1.6224670603988633,-0.4192043016111816,1.1742312894656401,1.5579580103182737,2.3951058403611287,-1.271128872224558,-0.39243017463119095,1.5548554494749565,0.09169761528711934,-0.47820382440342485,-0.7563110973610785,1.2115183654913824,0
-1.294002321894405,-1.306967271047277,-0.48550774054402174,-0.45026125402266265,0.5940067210855943,-0.10165552386600395,0.9719381941592806,-1.0283850445405764,-0.5793221488972585,1.6051405614039749,1.364855484492904,-1.279422362619704,-0.3268004946747766,-0.6477008778910317,-0.6035339643014531,1.0660837417685205,-0.3445884086299441,-0.41751808339677493,-0.32819478830064475,2.5482240272165817,-1.589968846182147,-1.7108219432277776,-0.47820382440342485,0.4854500417035546,-0.825410516657259,0
-1.294002321894405,0.5997290002358396,0.16865045511835197,2.2209328274772404,1.5398554653848402,0.27880394183920065,-0.08290603798836294,-1.5220962329903807,-0.5793221488972585,0.8510053076223609,0.256752707298594,-0.33016012110990084,1.4321256798208262,1.6224670603988633,1.7927516506720762,0.8497886463742811,-0.3445884086299441,-0.41751808339677493,0.6147392956232685,-0.39243017463119095,1.4051019115865229,-0.8724407532208488,-0.47820382440342485,0.4854500417035546,1.2115183654913824,0
-1.294002321894405,-1.306967271047277,-0.49611460869944535,-0.45026125402266265,-1.2976907675128975,1.2933625170530796,0.44451607808545884,0.45274852080883576,-0.5793221488972585,0.8510053076223609,-0.8513500698957158,-0.33016012110990084,1.8024259270830585,-1.4044235239876635,1.2397626626012619,0.5613951858486286,1.5579580103182737,-0.41751808339677493,-1.271128872224558,2.5482240272165817,1.0307180668654392,1.097755043295434,-0.47820382440342485,-0.3423907176728675,-0.825410516657259,1
1.5416769174596268,1.553077135877398,-0.2050376691265712,2.2209328274772404,-0.35184202321365154,-0.10165552386600395,1.4993603102331023,-0.2878182618658704,-0.5793221488972585,1.6051405614039749,-1.2207176622938192,-1.279422362619704,-1.530276298277031,-0.6477008778910317,1.7927516506720762,0.525346003282922,0.6066848008441649,2.3951058403611287,-0.32819478830064475,-0.39243017463119095,1.1804716047538728,0.2593738532885051,-0.47820382440342485,1.3132908010799766,-0.825410516657259,0
1.5416769174596268,-1.306967271047277,-0.33517578226426825,-0.45026125402266265,-0.35184202321365154,1.2933625170530796,-1.4014613281729174,0.5761763179212868,-0.5793221488972585,0.8510053076223609,-0.11261488509950927,0.6191021203999024,-1.7154264219081472,1.6224670603988633,1.2397626626012619,-1.5294574029623518,-1.295861618104053,-0.41751808339677493,1.5576733795471818,2.5482240272165817,0.6563342221443554,-0.9143598127211952,2.091158516449619,-1.1702314770492896,1.2115183654913824,1
-1.294002321894405,1.553077135877398,1.0165879728509644,-0.45026125402266265,-0.35184202321365154,-0.6089348114729435,1.2356492521961915,1.563598694820895,-0.5793221488972585,-1.411400453722481,0.9954878920948006,-0.33016012110990084,-1.345126174645915,1.6224670603988633,0.5024440118401758,-1.4934082203966452,0.6066848008441649,-0.41751808339677493,1.5576733795471818,2.5482240272165817,1.4051019115865229,1.307350340797166,2.091158516449619,-0.7563110973610785,-0.825410516657259,1
0.5964505043416162,-0.3536191354057187,0.5415226664282425,-0.45026125402266265,1.5398554653848402,-1.243033920981618,-0.08290603798836294,0.32932072369638477,-0.5793221488972585,-1.411400453722481,0.9954878920948006,-0.33016012110990084,-1.530276298277031,0.10902176820560004,0.31811434914990433,-0.4119327434254485,-0.3445884086299441,2.3951058403611287,-1.271128872224558,-0.39243017463119095,-1.664845615126364,0.5108882102905837,-0.47820382440342485,0.8993704213917657,1.2115183654913824,0
0.5964505043416162,-0.3536191354057187,-0.8086092628169248,-0.45026125402266265,1.5398554653848402,1.5470021608565494,-0.34661709602527385,-1.0283850445405764,-0.5793221488972585,-1.411400453722481,-1.5900852546919224,1.5683643619097056,0.78410024711192,1.6224670603988633,0.31811434914990433,0.48929682071721553,-1.295861618104053,2.3951058403611287,-1.271128872224558,-0.39243017463119095,1.5548554494749565,-1.6269838242270847,-0.47820382440342485,-0.3423907176728675,1.2115183654913824,0
